household_id,income,household_size,building_type,home_age,sqft,region,utility,urban,dac_flag,baseline_gas_therms_year,baseline_elec_kwh_year,elec_rate_cents_kwh,gas_rate_dollars_therm,received_prior_rebate,adopted_heat_pump,adoption_probability,prob_decile
3756,71313.0,2,multi_family,4.0,2086.0,Midwest,UtilityA,0,0,441.39,2199.9,24.91,1.14,0,1,0.87706697,7
3757,15000.0,2,multi_family,0.0,2245.0,Midwest,UtilityC,0,0,696.28,1611.66,22.74,1.36,0,1,0.8041035,8
3758,82603.0,1,single_family,67.0,1659.0,Midwest,UtilityC,0,0,279.38,959.42,17.4,1.51,0,1,0.8085816,8
3759,136239.0,6,single_family,23.0,1929.0,South,UtilityA,1,0,1313.27,1513.51,21.55,2.08,0,1,0.9716845,2
3760,101049.0,1,multi_family,35.0,1510.0,Midwest,UtilityC,0,0,805.38,1223.4,17.86,1.3,0,1,0.8829636,7
3761,69540.0,5,single_family,5.0,1720.0,South,UtilityB,1,0,340.93,938.33,22.08,1.72,0,1,0.8665083,7
3762,94867.0,6,single_family,5.0,2410.0,Midwest,UtilityB,0,0,457.47,2761.06,24.73,0.96,0,1,0.9413226,4
3763,114134.0,1,single_family,16.0,2633.0,Northeast,UtilityC,0,0,262.49,724.36,22.77,1.51,0,1,0.93993163,4
3764,82432.0,4,single_family,43.0,1038.0,Midwest,UtilityA,0,0,112.38,2622.47,23.74,1.39,0,1,0.97736675,2
3765,163792.0,1,single_family,20.0,1493.0,South,UtilityB,0,0,819.24,1742.48,26.23,2.09,0,1,0.992649,1
3766,69477.0,5,single_family,23.0,847.0,South,UtilityA,1,0,497.71,2281.62,18.73,1.28,0,1,0.9123054,6
3767,115075.0,4,apartment,15.0,2903.0,West,UtilityC,1,1,591.78,2859.43,20.25,0.96,0,1,0.97790784,2
3768,107858.0,1,single_family,53.0,2322.0,Midwest,UtilityA,0,1,536.93,1292.98,14.8,1.41,0,1,0.8765642,7
3769,64005.0,5,single_family,47.0,599.0,South,UtilityB,1,0,717.62,1783.83,20.48,1.34,0,1,0.89196175,7
3770,72267.0,5,single_family,20.0,1761.0,South,UtilityA,1,0,337.2,1344.26,19.55,1.68,0,0,0.6742592,9
3771,115543.0,6,single_family,44.0,1630.0,West,UtilityA,1,0,1474.8,1562.46,24.62,2.11,0,1,0.9921252,1
3772,89344.0,3,single_family,25.0,1346.0,South,UtilityA,1,1,717.89,2213.84,23.85,1.45,0,1,0.9019948,6
3773,95142.0,6,single_family,23.0,2422.0,Northeast,UtilityB,1,0,758.58,1669.37,28.0,1.73,1,1,0.9485041,4
3774,35921.0,4,single_family,29.0,2408.0,West,UtilityA,1,1,613.3,1772.48,19.99,1.55,0,1,0.95843375,3
3775,104680.0,4,single_family,43.0,1962.0,Midwest,UtilityA,1,0,333.63,1101.74,23.59,1.79,0,1,0.97197515,2
3776,93619.0,3,apartment,12.0,1415.0,West,UtilityA,1,0,459.67,1631.1,24.96,1.2,0,1,0.87888277,7
3777,83083.0,2,single_family,40.0,1420.0,Midwest,UtilityA,1,0,431.61,1397.63,31.17,1.58,0,1,0.9251059,5
3778,95827.0,4,single_family,80.0,1826.0,South,UtilityA,0,1,883.16,1720.32,23.74,1.96,1,1,0.9549193,3
3779,72723.0,5,apartment,34.0,1526.0,South,UtilityB,1,1,352.56,1062.1,21.81,1.28,0,1,0.77496463,9
3780,67243.0,1,multi_family,31.0,1797.0,Northeast,UtilityA,1,0,551.74,1297.89,22.5,1.52,1,1,0.8576516,8
3781,77743.0,3,multi_family,28.0,2135.0,South,UtilityC,0,0,286.86,1899.57,23.86,1.56,1,1,0.84619886,8
3782,71074.0,1,single_family,40.0,880.0,Northeast,UtilityB,1,0,709.79,2159.64,27.49,0.99,0,1,0.9805008,2
3783,150416.0,3,apartment,0.0,1345.0,Northeast,UtilityA,1,1,388.9,1824.78,20.3,1.87,0,1,0.9881688,1
3784,112356.0,5,single_family,64.0,1780.0,Midwest,UtilityC,0,0,59.73,1499.89,19.16,1.36,0,1,0.7494076,9
3785,55946.0,5,multi_family,50.0,2739.0,West,UtilityA,1,1,741.88,1266.6,32.49,1.57,0,0,0.15521431,10
3786,146089.0,1,multi_family,17.0,2307.0,West,UtilityC,1,0,841.69,702.11,17.49,1.83,0,1,0.89419156,7
3787,72014.0,5,single_family,31.0,1798.0,South,UtilityA,1,0,1172.95,2798.15,25.42,1.87,0,1,0.8587883,8
3788,85884.0,1,apartment,19.0,2041.0,South,UtilityA,0,0,503.8,2541.62,23.66,1.11,0,0,0.32189226,10
3789,111923.0,1,apartment,36.0,1739.0,Midwest,UtilityC,0,0,609.69,2967.79,23.29,1.75,0,1,0.9041459,6
3790,25900.0,6,single_family,31.0,2446.0,South,UtilityA,1,1,533.74,2932.44,17.09,1.98,0,1,0.9789178,2
3791,77889.0,1,single_family,35.0,2060.0,West,UtilityC,0,1,453.85,1934.55,32.84,1.32,0,1,0.95760846,3
3792,67800.0,2,multi_family,9.0,2567.0,West,UtilityA,0,1,794.83,4008.88,22.71,1.9,0,1,0.9802828,2
3793,91152.0,1,single_family,20.0,987.0,South,UtilityA,0,0,442.19,1579.11,19.94,1.75,0,1,0.90308243,6
3794,96101.0,4,single_family,53.0,1316.0,Midwest,UtilityA,0,1,721.04,1784.93,16.68,1.78,0,1,0.96480846,3
3795,82682.0,4,single_family,19.0,1965.0,West,UtilityA,1,0,135.41,1280.95,13.96,1.93,0,1,0.98800915,1
3796,81291.0,6,multi_family,0.0,2096.0,West,UtilityB,1,0,387.77,920.55,24.82,1.23,0,1,0.9016525,6
3797,116954.0,6,apartment,27.0,3240.0,West,UtilityA,1,0,804.61,1388.25,18.65,1.21,0,1,0.9349142,5
3798,94045.0,5,single_family,78.0,715.0,South,UtilityA,1,0,546.91,1352.72,20.93,2.05,0,1,0.8644245,7
3799,86243.0,3,multi_family,47.0,1780.0,Northeast,UtilityA,1,0,856.69,2284.75,19.59,1.47,0,1,0.89810395,7
3800,89436.0,1,apartment,18.0,1753.0,West,UtilityB,0,0,554.04,1854.91,24.15,1.01,0,0,0.3311417,10
3801,140077.0,6,single_family,29.0,1943.0,South,UtilityA,0,0,777.85,2064.06,23.56,1.53,0,1,0.86464274,7
3802,90180.0,4,single_family,44.0,2840.0,Northeast,UtilityA,0,0,383.95,1935.84,25.01,1.55,0,1,0.9348174,5
3803,69567.0,2,single_family,0.0,2326.0,Northeast,UtilityB,0,0,726.67,1959.72,25.16,1.69,1,1,0.85605055,8
3804,27730.0,4,multi_family,13.0,838.0,South,UtilityB,0,0,667.63,1299.34,19.14,1.44,0,0,0.31598926,10
3805,41982.0,3,single_family,38.0,2720.0,West,UtilityC,0,1,520.61,1911.92,16.61,2.29,0,1,0.8900023,7
3806,70989.0,3,single_family,62.0,2704.0,West,UtilityA,0,0,783.39,2348.11,21.41,1.24,0,1,0.93069977,5
3807,81749.0,3,single_family,21.0,1958.0,West,UtilityA,1,0,838.24,2734.09,24.07,0.82,0,1,0.88671297,7
3808,68331.0,5,single_family,61.0,829.0,South,UtilityA,1,1,751.1,2529.44,22.43,1.01,1,1,0.9451044,4
3809,95534.0,1,single_family,15.0,1709.0,West,UtilityB,1,1,796.06,2190.76,14.52,1.3,1,1,0.99432397,1
3810,67945.0,6,multi_family,0.0,2081.0,Northeast,UtilityA,1,1,668.73,1842.13,22.23,1.78,0,1,0.891763,7
3811,57565.0,1,single_family,45.0,2398.0,Northeast,UtilityA,1,1,316.07,1435.46,18.0,1.51,0,1,0.93078935,5
3812,103379.0,1,multi_family,41.0,738.0,Northeast,UtilityB,0,1,578.07,1958.06,22.09,1.73,0,1,0.9692476,2
3813,126082.0,5,multi_family,45.0,1339.0,West,UtilityA,1,0,524.17,3021.85,25.86,1.33,0,0,0.38611355,10
3814,51785.0,1,apartment,44.0,2459.0,West,UtilityA,0,1,637.86,1527.79,12.03,1.76,0,1,0.95136863,4
3815,92311.0,5,single_family,34.0,2701.0,West,UtilityC,1,1,843.65,3308.05,28.03,0.96,0,1,0.9846355,1
3816,27850.0,5,multi_family,25.0,2058.0,West,UtilityC,0,0,762.31,1991.29,17.82,1.66,0,1,0.86077,8
3817,40764.0,3,multi_family,26.0,2489.0,South,UtilityB,1,1,743.65,2789.93,25.98,1.83,0,0,0.25849864,10
3818,67337.0,3,single_family,21.0,2073.0,West,UtilityA,0,1,171.97,1343.13,25.36,1.22,0,1,0.92725396,5
3819,119047.0,6,single_family,22.0,2378.0,Midwest,UtilityA,1,1,529.87,1277.35,20.8,2.26,0,1,0.9489194,4
3820,61639.0,5,single_family,0.0,1887.0,West,UtilityA,1,1,454.07,961.42,23.82,0.84,0,0,0.7775839,9
3821,60517.0,4,multi_family,6.0,2088.0,West,UtilityB,1,0,702.13,3008.08,19.19,1.87,0,1,0.91864747,6
3822,86083.0,1,single_family,27.0,1067.0,South,UtilityC,1,0,933.81,1987.67,15.1,1.93,0,1,0.9099464,6
3823,86113.0,4,apartment,0.0,2233.0,Northeast,UtilityA,1,0,620.97,2335.63,26.55,1.25,1,1,0.96302176,3
3824,61446.0,1,multi_family,0.0,1049.0,Midwest,UtilityA,0,1,282.36,1784.98,19.27,1.72,0,0,0.38083413,10
3825,144587.0,2,multi_family,23.0,2233.0,West,UtilityA,1,1,553.37,1849.55,29.2,1.25,0,1,0.9965095,1
3826,77039.0,5,apartment,27.0,1537.0,South,UtilityB,1,1,93.47,898.02,25.53,1.71,0,1,0.8726644,7
3827,88408.0,3,multi_family,24.0,2022.0,South,UtilityA,0,1,806.23,2002.43,18.62,1.5,0,1,0.8846747,7
3828,72947.0,6,single_family,0.0,1228.0,West,UtilityB,0,1,447.38,2442.68,24.35,1.59,1,0,0.27836257,10
3829,98199.0,6,single_family,61.0,1498.0,Midwest,UtilityB,1,0,881.66,654.53,24.11,1.36,0,1,0.91968733,6
3830,122049.0,1,multi_family,1.0,2021.0,Midwest,UtilityA,1,1,894.06,1442.76,28.89,1.36,1,1,0.96967655,2
3831,134910.0,6,single_family,14.0,2253.0,West,UtilityC,1,0,975.53,1218.13,20.04,1.28,0,1,0.96465236,3
3832,62132.0,6,apartment,5.0,2456.0,Midwest,UtilityC,1,0,443.63,2173.85,21.07,1.85,1,1,0.88052356,7
3833,118024.0,1,single_family,56.0,1110.0,South,UtilityB,1,0,1240.92,2125.31,23.73,2.26,0,1,0.9944569,1
3834,101490.0,3,single_family,38.0,899.0,South,UtilityA,1,0,879.78,2329.79,22.07,2.5,0,1,0.9959428,1
3835,114236.0,6,multi_family,21.0,1215.0,South,UtilityA,0,0,459.95,347.87,16.44,1.97,0,1,0.8662655,7
3836,82244.0,1,multi_family,19.0,1161.0,Midwest,UtilityA,1,0,926.2,1797.15,26.06,1.59,1,1,0.9388895,5
3837,79389.0,1,apartment,34.0,2740.0,Northeast,UtilityA,1,0,450.4,734.37,28.39,1.99,0,1,0.8783211,7
3838,113071.0,4,single_family,5.0,2604.0,West,UtilityA,0,1,647.14,1952.17,22.61,1.73,1,1,0.96184707,3
3839,113641.0,6,single_family,38.0,1202.0,South,UtilityC,1,0,728.49,919.04,16.91,1.45,0,1,0.8274028,8
3840,131972.0,2,multi_family,19.0,2826.0,West,UtilityA,0,0,705.33,2108.69,21.55,2.38,1,1,0.9506677,4
3841,90956.0,5,apartment,40.0,2568.0,South,UtilityA,1,0,394.38,933.62,18.36,1.98,1,1,0.9388728,5
3842,81793.0,5,single_family,40.0,822.0,Midwest,UtilityC,1,0,952.64,1105.1,20.96,1.3,0,1,0.9616175,3
3843,15000.0,1,multi_family,18.0,1182.0,Midwest,UtilityB,1,0,961.39,2670.28,22.74,1.98,0,0,0.28264585,10
3844,36662.0,2,single_family,0.0,804.0,South,UtilityA,1,0,823.82,1642.9,24.62,1.82,0,1,0.89220405,7
3845,73172.0,4,multi_family,25.0,1748.0,South,UtilityC,1,1,1088.47,1667.5,27.62,1.22,1,1,0.94277847,4
3846,51968.0,3,single_family,1.0,1810.0,South,UtilityA,1,0,952.08,1090.92,24.51,1.62,0,0,0.30551833,10
3847,109424.0,2,apartment,32.0,1809.0,South,UtilityB,1,1,874.2,2553.43,17.77,1.57,1,1,0.92263126,5
3848,45699.0,2,single_family,25.0,584.0,West,UtilityA,1,0,879.51,1998.64,24.73,0.7,0,1,0.9446721,4
3849,69961.0,4,multi_family,18.0,944.0,Midwest,UtilityB,0,1,727.25,1937.55,20.86,1.03,0,1,0.9739033,2
3850,71139.0,5,multi_family,4.0,1956.0,West,UtilityB,0,1,536.71,1017.63,21.31,2.03,0,1,0.8499737,8
3851,121142.0,3,single_family,54.0,2173.0,South,UtilityB,1,0,742.16,1792.77,21.94,1.31,0,1,0.81829643,8
3852,66753.0,6,single_family,21.0,588.0,South,UtilityA,0,0,378.56,4289.36,22.54,1.83,0,1,0.89159137,7
3853,98572.0,5,single_family,77.0,1031.0,Midwest,UtilityC,0,0,923.07,1268.71,26.05,2.11,0,1,0.96460176,3
3854,90871.0,3,multi_family,31.0,2413.0,Midwest,UtilityB,0,0,1403.86,2637.83,23.99,0.77,0,1,0.9566129,3
3855,112099.0,5,multi_family,37.0,1065.0,South,UtilityC,1,0,755.34,601.13,17.26,2.24,0,1,0.89453113,7
3856,110506.0,3,single_family,31.0,1791.0,Midwest,UtilityA,0,0,475.76,2304.61,15.99,1.53,0,1,0.87352854,7
3857,83997.0,5,single_family,37.0,1008.0,West,UtilityB,1,1,359.46,2035.83,24.6,1.75,1,1,0.83177525,8
3858,34111.0,6,apartment,52.0,2299.0,South,UtilityC,1,1,527.94,1573.59,24.15,2.37,0,0,0.15063566,10
3859,78048.0,5,single_family,52.0,590.0,South,UtilityB,1,0,883.17,1990.11,27.04,1.99,0,1,0.78620785,8
3860,84401.0,1,single_family,0.0,1617.0,Midwest,UtilityA,0,0,707.03,2010.84,21.61,1.53,1,1,0.92592263,5
3861,93580.0,1,apartment,47.0,2364.0,West,UtilityB,1,0,647.92,2004.21,23.12,1.39,0,1,0.78877455,8
3862,62873.0,5,apartment,40.0,2166.0,West,UtilityA,0,0,553.94,1455.77,23.91,1.42,0,1,0.8571407,8
3863,119227.0,6,single_family,31.0,1522.0,Midwest,UtilityA,1,1,685.02,1383.44,15.78,1.37,1,1,0.912692,6
3864,85409.0,4,single_family,64.0,1381.0,South,UtilityA,0,0,277.35,1202.02,15.55,2.1,0,0,0.20583557,10
3865,57385.0,2,multi_family,65.0,1660.0,West,UtilityA,1,0,495.52,850.98,24.94,1.82,0,0,0.9036811,6
3866,71253.0,6,single_family,48.0,1026.0,Northeast,UtilityA,0,0,481.9,1658.74,23.48,1.68,0,1,0.796018,8
3867,142856.0,3,multi_family,19.0,1740.0,Midwest,UtilityB,1,0,491.95,2491.34,27.39,1.51,0,1,0.9737579,2
3868,104931.0,2,single_family,6.0,1750.0,West,UtilityB,0,0,817.02,1355.9,29.37,1.89,0,1,0.96439856,3
3869,116454.0,3,single_family,45.0,1549.0,South,UtilityA,1,0,264.59,1017.91,20.8,0.85,0,1,0.74780905,9
3870,53752.0,2,single_family,57.0,2400.0,West,UtilityB,1,0,491.98,1215.21,20.59,2.35,0,0,0.34229785,10
3871,64335.0,2,multi_family,0.0,1158.0,Midwest,UtilityA,0,0,600.06,1771.89,16.57,1.49,0,1,0.95437217,3
3872,64557.0,2,multi_family,52.0,777.0,South,UtilityC,0,1,548.99,1770.65,24.07,1.22,0,1,0.9502042,4
3873,90532.0,5,single_family,25.0,1485.0,South,UtilityC,0,0,558.88,1159.92,13.77,2.06,0,1,0.8949715,7
3874,79780.0,1,single_family,0.0,1874.0,South,UtilityC,0,1,257.7,1672.44,18.12,2.05,0,1,0.7882976,8
3875,70315.0,3,single_family,39.0,1736.0,West,UtilityC,1,0,677.43,1558.13,23.23,1.57,0,1,0.80319595,8
3876,74078.0,2,multi_family,48.0,1709.0,South,UtilityB,1,0,296.64,2103.36,19.36,2.13,0,1,0.8754421,7
3877,61179.0,4,multi_family,23.0,1124.0,West,UtilityA,0,1,350.73,2902.41,21.81,2.0,0,1,0.9671825,3
3878,79605.0,6,apartment,9.0,1210.0,Midwest,UtilityC,1,0,813.48,1337.01,21.17,1.75,1,1,0.8576393,8
3879,118396.0,5,apartment,64.0,1507.0,West,UtilityB,0,0,598.06,1250.69,17.55,0.94,0,1,0.9202638,6
3880,39606.0,2,single_family,17.0,1460.0,South,UtilityA,1,0,449.15,1761.44,13.74,1.65,1,0,0.83219093,8
3881,95394.0,4,apartment,53.0,2459.0,Northeast,UtilityA,1,1,1248.28,1907.01,24.8,1.6,0,1,0.9845258,1
3882,126403.0,1,single_family,0.0,1958.0,South,UtilityB,1,1,496.69,2149.75,21.29,1.5,0,0,0.3949339,10
3883,79504.0,3,single_family,38.0,1480.0,Midwest,UtilityA,1,0,345.21,789.0,23.36,1.45,0,1,0.9584182,3
3884,69134.0,2,single_family,38.0,2457.0,Midwest,UtilityC,1,0,226.84,3577.14,21.77,1.9,1,1,0.9727578,2
3885,112727.0,4,multi_family,47.0,2068.0,West,UtilityA,1,0,879.94,1489.26,21.69,1.1,0,1,0.9193498,6
3886,55473.0,3,multi_family,60.0,985.0,West,UtilityA,0,0,783.61,1282.2,22.65,2.08,0,1,0.8760685,7
3887,84319.0,5,single_family,14.0,300.0,Northeast,UtilityA,1,0,577.74,1017.9,21.23,1.58,1,1,0.8139381,8
3888,53805.0,4,apartment,40.0,1004.0,Northeast,UtilityB,1,0,405.34,1365.51,20.65,1.26,0,1,0.8713085,7
3889,28897.0,6,apartment,3.0,2157.0,Midwest,UtilityB,1,1,724.73,841.65,17.98,1.48,0,1,0.96499735,3
3890,80440.0,1,apartment,2.0,2335.0,West,UtilityB,0,0,767.27,2627.31,31.93,1.68,0,0,0.1707756,10
3891,47098.0,6,single_family,18.0,804.0,South,UtilityA,0,1,137.19,1573.1,26.03,2.18,0,1,0.9479015,4
3892,84650.0,5,apartment,38.0,2195.0,South,UtilityC,1,1,342.47,1254.84,27.96,1.88,0,0,0.9151633,6
3893,118451.0,5,multi_family,64.0,2172.0,South,UtilityA,1,1,819.37,2419.86,27.08,2.07,0,1,0.94714224,4
3894,140628.0,5,multi_family,67.0,2637.0,West,UtilityA,1,0,298.29,1528.93,20.88,1.57,0,1,0.9798018,2
3895,87806.0,1,single_family,23.0,2370.0,Midwest,UtilityA,1,0,485.73,1251.46,21.27,1.52,0,0,0.63449985,9
3896,115576.0,2,multi_family,36.0,2611.0,Northeast,UtilityA,1,0,554.79,3125.54,22.01,2.34,0,1,0.9655474,3
3897,96969.0,1,multi_family,49.0,2093.0,South,UtilityB,0,0,394.73,1388.02,20.54,1.54,0,1,0.7421691,9
3898,73507.0,5,single_family,45.0,2073.0,West,UtilityB,1,0,609.39,659.74,25.51,1.38,0,1,0.959887,3
3899,27257.0,3,apartment,27.0,1598.0,South,UtilityA,0,0,396.52,1669.48,18.75,1.34,0,1,0.80680645,8
3900,133795.0,3,single_family,32.0,2292.0,West,UtilityC,0,0,343.54,1582.22,17.73,1.72,0,1,0.9783578,2
3901,53527.0,4,multi_family,28.0,1001.0,West,UtilityA,0,0,288.41,1268.87,16.81,1.17,1,1,0.93070376,5
3902,126483.0,3,single_family,26.0,1717.0,Midwest,UtilityA,1,1,286.37,1187.93,20.7,1.67,1,1,0.9874972,1
3903,101104.0,4,single_family,23.0,2124.0,South,UtilityB,1,1,874.55,1727.37,20.11,1.67,1,1,0.9622247,3
3904,55720.0,6,single_family,28.0,2645.0,West,UtilityB,1,0,747.23,1399.55,19.52,1.84,0,1,0.5278243,9
3905,94360.0,2,single_family,22.0,1513.0,Northeast,UtilityC,0,1,594.1,1487.77,22.33,0.9,1,1,0.9672537,3
3906,148987.0,6,single_family,7.0,2380.0,South,UtilityA,1,0,550.19,1873.42,17.34,0.8,0,0,0.15775529,10
3907,131070.0,4,single_family,47.0,1682.0,Midwest,UtilityA,1,0,1239.14,1453.65,24.97,1.42,0,1,0.9865464,1
3908,69619.0,3,single_family,40.0,2392.0,West,UtilityC,1,1,827.36,1301.83,17.61,1.54,0,1,0.86996806,7
3909,63641.0,6,multi_family,68.0,1319.0,Midwest,UtilityA,1,0,985.86,2164.33,17.31,1.15,0,0,0.22263178,10
3910,88006.0,3,single_family,37.0,2236.0,Midwest,UtilityB,1,0,566.6,1398.02,19.43,1.05,0,1,0.96185285,3
3911,80035.0,1,single_family,22.0,1743.0,South,UtilityA,1,0,389.39,1268.37,21.45,1.77,1,1,0.9248494,5
3912,120992.0,2,single_family,17.0,1089.0,South,UtilityA,1,0,336.33,926.31,25.44,1.48,0,1,0.9706546,2
3913,107188.0,6,single_family,31.0,1708.0,Northeast,UtilityC,1,0,361.5,1140.78,21.7,1.92,0,1,0.85442954,8
3914,34233.0,4,single_family,41.0,2593.0,Midwest,UtilityC,0,0,413.08,993.94,15.58,1.05,0,0,0.64278257,9
3915,98760.0,4,apartment,25.0,1188.0,West,UtilityC,0,0,556.92,897.28,23.95,1.56,0,1,0.7400515,9
3916,79627.0,5,single_family,1.0,909.0,West,UtilityC,0,0,600.05,1194.51,23.87,2.27,0,1,0.8665909,7
3917,86113.0,2,single_family,15.0,2039.0,South,UtilityB,1,0,487.82,1895.96,19.68,1.48,0,1,0.87733966,7
3918,92468.0,1,single_family,30.0,793.0,Northeast,UtilityB,1,0,457.26,1643.45,22.68,1.37,0,1,0.92632824,5
3919,120962.0,3,single_family,45.0,2738.0,South,UtilityA,1,1,306.04,1442.17,27.74,1.96,1,1,0.9664255,3
3920,114334.0,6,multi_family,0.0,2723.0,South,UtilityB,1,1,1258.28,1986.43,18.54,2.09,0,1,0.9667845,3
3921,62508.0,1,apartment,35.0,2423.0,South,UtilityB,0,0,269.88,1311.46,25.84,1.35,1,0,0.23306684,10
3922,83242.0,5,single_family,34.0,1793.0,Midwest,UtilityB,1,1,1086.46,1842.41,27.06,1.38,0,1,0.9866468,1
3923,71544.0,6,single_family,21.0,2799.0,Northeast,UtilityA,0,0,491.64,2130.56,22.7,1.95,0,0,0.32570353,10
3924,34545.0,1,multi_family,18.0,2607.0,Northeast,UtilityA,1,0,481.68,667.11,17.08,1.72,0,1,0.7197093,9
3925,81719.0,1,single_family,15.0,1480.0,South,UtilityC,0,0,397.43,1635.6,27.23,1.73,0,1,0.94840884,4
3926,140343.0,6,single_family,33.0,2663.0,Midwest,UtilityC,1,0,730.24,1943.81,25.66,1.69,1,1,0.9550128,3
3927,33639.0,1,multi_family,53.0,1253.0,South,UtilityA,1,1,350.91,1890.31,24.19,1.58,0,1,0.89056385,7
3928,84278.0,5,multi_family,54.0,1682.0,South,UtilityA,1,1,568.17,1672.31,21.79,2.0,0,0,0.44163725,9
3929,83316.0,5,single_family,8.0,724.0,South,UtilityC,0,0,691.84,1340.42,26.63,2.16,0,1,0.9421995,4
3930,93632.0,2,multi_family,26.0,1888.0,South,UtilityB,1,0,188.38,1513.09,18.6,1.19,0,1,0.963752,3
3931,56118.0,2,single_family,0.0,1623.0,South,UtilityB,1,0,424.95,770.74,25.43,1.95,0,1,0.81195515,8
3932,42247.0,4,single_family,32.0,1529.0,Northeast,UtilityC,1,0,1290.63,2697.48,20.71,1.58,0,1,0.85972637,8
3933,43642.0,4,multi_family,42.0,1701.0,Northeast,UtilityB,1,0,408.92,739.06,15.29,1.09,0,1,0.9613048,3
3934,124928.0,6,multi_family,61.0,1452.0,South,UtilityB,0,1,369.42,1219.91,17.98,1.23,1,1,0.9352622,5
3935,55519.0,4,multi_family,0.0,1825.0,South,UtilityB,1,1,448.22,1640.88,23.62,1.44,0,0,0.3238434,10
3936,70013.0,6,multi_family,8.0,2570.0,South,UtilityA,0,1,1424.45,906.08,22.89,2.02,0,1,0.9782525,2
3937,148139.0,2,multi_family,33.0,1163.0,South,UtilityA,0,0,1094.47,1472.55,23.77,1.19,0,1,0.5695064,9
3938,62972.0,2,apartment,0.0,2318.0,Northeast,UtilityA,1,0,535.14,2176.31,20.53,0.88,0,0,0.3395959,10
3939,95272.0,2,single_family,33.0,1929.0,Northeast,UtilityB,1,0,865.34,2035.36,22.84,1.49,0,0,0.49315557,9
3940,116914.0,4,single_family,42.0,2024.0,South,UtilityA,0,1,531.51,1629.08,24.5,1.41,0,0,0.53068876,9
3941,115472.0,1,multi_family,4.0,1782.0,South,UtilityC,0,0,569.98,1751.14,31.44,2.03,0,1,0.96593237,3
3942,45053.0,6,single_family,33.0,1370.0,South,UtilityA,0,0,659.37,519.97,20.43,1.7,1,1,0.880465,7
3943,63599.0,5,multi_family,6.0,2067.0,Northeast,UtilityB,0,0,774.91,1023.31,26.1,1.88,0,1,0.8332609,8
3944,94071.0,6,single_family,58.0,2111.0,West,UtilityA,1,1,447.08,1273.49,24.59,1.44,0,0,0.92032623,6
3945,142871.0,6,single_family,34.0,1320.0,Midwest,UtilityA,0,1,360.68,1425.81,22.49,1.11,0,1,0.94548345,4
3946,62155.0,1,multi_family,17.0,997.0,South,UtilityA,1,0,679.59,2216.0,16.79,2.12,0,1,0.8144246,8
3947,70192.0,5,multi_family,5.0,1851.0,South,UtilityB,0,0,307.22,3195.44,27.56,1.36,0,1,0.978357,2
3948,97587.0,4,single_family,38.0,2253.0,South,UtilityA,0,1,524.94,1502.96,23.0,1.86,0,1,0.86282235,8
3949,103590.0,5,single_family,57.0,2403.0,West,UtilityA,1,0,504.81,1478.56,19.64,1.45,0,1,0.9421038,4
3950,105408.0,6,multi_family,15.0,2522.0,Northeast,UtilityC,0,0,218.76,1622.98,18.46,1.86,0,1,0.8718158,7
3951,59609.0,4,apartment,21.0,2023.0,Northeast,UtilityB,1,0,362.88,1179.92,23.04,1.72,0,0,0.46055543,9
3952,69039.0,1,single_family,15.0,1642.0,Northeast,UtilityB,1,0,532.22,2835.0,18.25,1.65,0,0,0.53881216,9
3953,91465.0,6,single_family,61.0,1799.0,West,UtilityB,1,0,104.21,1121.64,19.73,1.77,0,1,0.9345337,5
3954,122869.0,3,single_family,0.0,1054.0,West,UtilityB,1,1,819.63,1141.81,19.63,1.5,1,1,0.9852358,1
3955,77845.0,3,single_family,56.0,1390.0,South,UtilityA,0,0,345.28,1302.92,22.18,0.92,1,1,0.98253113,1
3956,84331.0,4,single_family,22.0,1768.0,South,UtilityA,1,0,719.92,3002.67,24.4,1.72,0,1,0.79890114,8
3957,54222.0,6,apartment,29.0,1640.0,Northeast,UtilityA,1,0,416.42,1936.58,20.73,2.06,1,1,0.9175513,6
3958,140897.0,4,single_family,23.0,1855.0,West,UtilityA,1,0,1181.6,1615.89,21.15,1.58,0,1,0.98282236,1
3959,89628.0,2,single_family,35.0,975.0,Northeast,UtilityB,0,0,547.58,1442.43,22.43,1.47,0,1,0.87275374,7
3960,117333.0,5,single_family,15.0,1109.0,Midwest,UtilityC,0,0,161.95,1571.9,19.01,1.7,0,1,0.93594307,5
3961,85897.0,4,single_family,51.0,2265.0,West,UtilityB,0,0,776.38,1032.31,19.65,1.99,0,0,0.82740146,8
3962,87558.0,1,single_family,52.0,1300.0,Midwest,UtilityA,0,0,417.91,632.08,20.13,1.49,0,0,0.95266795,4
3963,39991.0,4,single_family,10.0,1394.0,West,UtilityC,1,1,1032.38,2299.46,23.15,1.0,0,1,0.96930265,2
3964,20477.0,5,single_family,43.0,1857.0,West,UtilityA,0,0,1556.73,948.37,28.44,1.66,0,1,0.9030034,6
3965,122557.0,6,multi_family,23.0,1241.0,West,UtilityA,0,0,354.0,2785.13,17.02,1.75,0,1,0.9791917,2
3966,87342.0,2,single_family,31.0,2464.0,South,UtilityA,0,0,395.41,1961.78,22.96,1.67,0,1,0.8196373,8
3967,91193.0,4,single_family,61.0,1046.0,Midwest,UtilityC,1,0,915.42,1503.14,21.08,1.4,0,1,0.95159835,4
3968,47528.0,5,apartment,17.0,1801.0,South,UtilityB,0,0,478.18,1892.61,21.32,1.73,0,0,0.4117627,10
